paper_id,keyword_count
https://openalex.org/W4378903063,0
https://openalex.org/W4293428507,0
https://openalex.org/W4223598182,2
https://openalex.org/W4379468765,21
https://openalex.org/W4399139818,13
https://openalex.org/W4385336576,14
https://openalex.org/W3199559188,22
https://openalex.org/W4389505887,46
https://openalex.org/W4408583145,20
https://openalex.org/W4387667879,17
https://openalex.org/W4294763190,34
https://openalex.org/W4401405550,1
https://openalex.org/W4223597394,2
https://openalex.org/W3143172349,19
https://openalex.org/W3161620892,11
https://openalex.org/W4306181065,19
https://openalex.org/W4379650176,3
https://openalex.org/W3137741102,57
https://openalex.org/W4285742145,14
https://openalex.org/W3150152557,15
https://openalex.org/W4313120417,0
https://openalex.org/W4313271279,19
https://openalex.org/W4385931857,25
https://openalex.org/W4292056909,2
https://openalex.org/W4223590503,30
https://openalex.org/W4389565037,43
https://openalex.org/W4400910109,0
https://openalex.org/W3210260074,2
https://openalex.org/W4378981696,8
https://openalex.org/W4390025586,0
https://openalex.org/W4360614588,41
https://openalex.org/W4387974790,1
https://openalex.org/W3179277851,12
https://openalex.org/W3156696617,15
https://openalex.org/W4388862022,17
https://openalex.org/W4200358384,3
https://openalex.org/W3212555815,24
https://openalex.org/W4385743411,0
https://openalex.org/W4310564794,6
https://openalex.org/W4288690368,12
https://openalex.org/W4390274067,17
https://openalex.org/W4285484974,16
https://openalex.org/W3172651469,11
https://openalex.org/W4289528346,3
https://openalex.org/W4320709190,0
https://openalex.org/W4390347245,23
https://openalex.org/W4306983601,115
https://openalex.org/W4408130283,56
https://openalex.org/W4313315801,14
https://openalex.org/W3195841591,1
https://openalex.org/W4294579005,17
https://openalex.org/W4309317006,6
https://openalex.org/W4398236754,0
https://openalex.org/W3185517426,13
https://openalex.org/W4361852296,3
https://openalex.org/W4285010811,11
https://openalex.org/W3133749763,8
https://openalex.org/W4387519798,5
https://openalex.org/W4394674206,5
https://openalex.org/W4394890527,12
https://openalex.org/W4312191077,5
https://openalex.org/W3123430563,21
https://openalex.org/W3203956773,9
https://openalex.org/W4389408896,64
https://openalex.org/W4391495964,2
https://openalex.org/W4396877113,11
https://openalex.org/W4390753708,3
https://openalex.org/W3169066045,2
https://openalex.org/W4309197784,25
https://openalex.org/W4294311615,16
https://openalex.org/W4294200060,12
https://openalex.org/W3196007041,20
https://openalex.org/W4294201741,4
https://openalex.org/W4388504346,2
https://openalex.org/W4390731183,5
https://openalex.org/W4406848896,6
https://openalex.org/W3152453429,15
https://openalex.org/W3141313638,48
https://openalex.org/W4312475047,51
https://openalex.org/W4226255197,0
https://openalex.org/W4393160047,54
https://openalex.org/W4361284470,3
https://openalex.org/W4392383145,5
https://openalex.org/W4214819191,18
https://openalex.org/W4406882279,14
https://openalex.org/W4380785246,1
https://openalex.org/W4210442077,28
https://openalex.org/W3202830193,33
https://openalex.org/W4214878058,15
https://openalex.org/W4200283602,5
https://openalex.org/W4200424103,4
https://openalex.org/W3168344694,9
https://openalex.org/W4313597755,10
https://openalex.org/W3129054690,10
https://openalex.org/W4396567573,2
https://openalex.org/W3175926946,8
https://openalex.org/W3156773862,16
https://openalex.org/W3126918736,0
https://openalex.org/W4391177337,1
https://openalex.org/W4294310557,5
https://openalex.org/W4281752399,16
https://openalex.org/W4310437737,34
https://openalex.org/W4385670329,10
https://openalex.org/W4220698328,6
https://openalex.org/W4399674055,0
https://openalex.org/W3171197041,23
https://openalex.org/W4312095059,10
https://openalex.org/W4297976381,0
https://openalex.org/W4317566841,3
https://openalex.org/W4283455531,11
https://openalex.org/W3130113692,8
https://openalex.org/W4397005444,25
https://openalex.org/W4289223970,14
https://openalex.org/W4381331053,0
https://openalex.org/W3143740751,6
https://openalex.org/W4280592791,44
https://openalex.org/W4293072514,3
https://openalex.org/W3137896045,9
https://openalex.org/W4221113143,1
https://openalex.org/W3164378200,2
https://openalex.org/W4310772549,42
https://openalex.org/W3128382989,21
https://openalex.org/W3211871185,6
https://openalex.org/W4200496863,4
https://openalex.org/W4387058598,3
https://openalex.org/W4376642702,13
https://openalex.org/W4401429293,64
https://openalex.org/W4401223164,4
https://openalex.org/W4383340502,15
https://openalex.org/W3136266514,1
https://openalex.org/W3126785174,19
https://openalex.org/W4294754637,24
https://openalex.org/W4385145615,0
https://openalex.org/W4256005679,2
https://openalex.org/W4200137657,10
https://openalex.org/W3200088951,0
https://openalex.org/W4403954144,16
https://openalex.org/W4310461393,2
https://openalex.org/W4212969161,8
https://openalex.org/W3124319829,0
https://openalex.org/W4289516486,26
https://openalex.org/W3202093332,13
https://openalex.org/W4366084190,14
https://openalex.org/W3212928350,12
https://openalex.org/W4399506351,6
https://openalex.org/W4385302394,0
https://openalex.org/W3178239541,17
https://openalex.org/W3138353918,9
https://openalex.org/W3119751929,14
https://openalex.org/W4386697817,0
https://openalex.org/W4289544937,9
https://openalex.org/W3120866793,11
https://openalex.org/W4408571248,23
https://openalex.org/W3163051316,4
https://openalex.org/W4404364850,26
https://openalex.org/W4221082251,34
https://openalex.org/W4401390999,1
https://openalex.org/W4303423752,9
https://openalex.org/W3210043983,41
https://openalex.org/W4405055627,2
https://openalex.org/W4294670515,3
https://openalex.org/W4323042688,8
https://openalex.org/W4281867364,24
https://openalex.org/W3215964113,22
https://openalex.org/W3178386146,8
https://openalex.org/W4296849573,0
https://openalex.org/W4387450373,6
https://openalex.org/W4390108734,1
https://openalex.org/W4399214944,22
https://openalex.org/W4200256083,0
https://openalex.org/W4400888583,35
https://openalex.org/W3168219009,3
https://openalex.org/W3165081812,1
https://openalex.org/W3148019492,26
https://openalex.org/W4206575987,13
https://openalex.org/W3107847026,4
https://openalex.org/W4297250232,7
https://openalex.org/W4395016749,15
https://openalex.org/W3215672238,17
https://openalex.org/W4226073139,5
https://openalex.org/W4283763002,8
https://openalex.org/W4224244029,0
https://openalex.org/W4304585134,10
https://openalex.org/W4404582775,8
https://openalex.org/W4386336778,0
https://openalex.org/W4213309075,9
https://openalex.org/W4312203731,21
https://openalex.org/W4394921479,5
https://openalex.org/W4250875526,15
https://openalex.org/W4388018096,6
https://openalex.org/W4377018842,1
https://openalex.org/W4211215576,11
https://openalex.org/W3199537674,23
https://openalex.org/W4385428525,3
https://openalex.org/W3128018269,16
https://openalex.org/W4200524570,37
https://openalex.org/W4393279171,60
https://openalex.org/W4200194923,8
https://openalex.org/W4293367999,10
https://openalex.org/W4391480456,2
https://openalex.org/W4387098751,2
https://openalex.org/W3174872502,0
https://openalex.org/W4399668465,17
https://openalex.org/W4404383416,10
https://openalex.org/W4393188059,0
https://openalex.org/W3194469096,29
https://openalex.org/W3185289888,36
https://openalex.org/W4220987134,0
https://openalex.org/W3168470893,1
https://openalex.org/W4406914044,24
https://openalex.org/W4388712387,23
https://openalex.org/W4296912881,1
https://openalex.org/W4312081574,1
https://openalex.org/W4292676053,6
https://openalex.org/W4403900694,0
https://openalex.org/W4379793178,3
https://openalex.org/W3192770426,10
https://openalex.org/W4365148222,0
https://openalex.org/W4404038250,21
https://openalex.org/W3016448351,16
https://openalex.org/W3204743639,20
https://openalex.org/W3128955981,7
https://openalex.org/W4316022163,0
https://openalex.org/W4221033860,9
https://openalex.org/W3182194136,11
https://openalex.org/W4294647226,16
https://openalex.org/W4392236030,16
https://openalex.org/W3208505283,6
https://openalex.org/W3198271014,5
https://openalex.org/W3118905388,7
https://openalex.org/W4405010765,11
https://openalex.org/W4327893426,0
https://openalex.org/W4226025675,8
https://openalex.org/W4394914442,36
https://openalex.org/W4390935757,24
https://openalex.org/W4396688811,34
https://openalex.org/W4210689254,3
https://openalex.org/W4206398202,9
https://openalex.org/W4220934494,7
https://openalex.org/W4282976529,2
https://openalex.org/W4207083200,3
https://openalex.org/W4221092836,33
https://openalex.org/W3122205753,19
https://openalex.org/W4324146720,19
https://openalex.org/W3148185694,36
https://openalex.org/W4294202488,11
https://openalex.org/W4214581463,21
https://openalex.org/W4292657544,0
https://openalex.org/W4299873864,17
https://openalex.org/W4311547925,19
https://openalex.org/W3195103621,10
https://openalex.org/W4224944798,28
https://openalex.org/W4281710682,32
https://openalex.org/W3118761773,14
https://openalex.org/W3217079085,2
https://openalex.org/W4389393054,5
https://openalex.org/W4311640281,7
https://openalex.org/W4285293817,33
https://openalex.org/W4394600910,32
https://openalex.org/W4205772941,1
https://openalex.org/W3154743807,42
https://openalex.org/W3156905181,25
https://openalex.org/W4392376648,13
https://openalex.org/W4220883286,28
https://openalex.org/W3215583707,29
https://openalex.org/W4372334166,0
https://openalex.org/W3029251950,9
https://openalex.org/W3134453262,19
https://openalex.org/W4317435973,16
https://openalex.org/W4353038857,3
https://openalex.org/W4393232979,1
https://openalex.org/W4206508586,22
https://openalex.org/W3158544142,33
https://openalex.org/W4400662132,2
https://openalex.org/W3172989015,10
https://openalex.org/W4389323393,4
https://openalex.org/W3217253485,12
https://openalex.org/W4386884697,7
https://openalex.org/W4366449201,19
https://openalex.org/W4391495933,3
https://openalex.org/W4283071344,14
https://openalex.org/W4285023189,21
https://openalex.org/W4387378998,1
https://openalex.org/W4360980401,12
https://openalex.org/W3217030641,23
https://openalex.org/W4281867103,0
https://openalex.org/W4294191167,18
https://openalex.org/W4366163657,22
https://openalex.org/W3197362918,7
https://openalex.org/W4390981210,16
https://openalex.org/W4386477906,12
https://openalex.org/W4289755055,2
https://openalex.org/W4392012905,49
https://openalex.org/W4387492163,5
https://openalex.org/W3164102190,13
https://openalex.org/W4200302925,10
https://openalex.org/W4400901169,0
https://openalex.org/W3158814657,29
https://openalex.org/W4386107717,2
https://openalex.org/W4296347970,7
https://openalex.org/W3162313548,14
https://openalex.org/W4226119571,1
https://openalex.org/W3210200320,0
https://openalex.org/W4290997333,4
https://openalex.org/W2091781842,1
https://openalex.org/W4401222814,18
https://openalex.org/W4205512719,11
https://openalex.org/W4229069098,20
https://openalex.org/W4390684359,0
https://openalex.org/W4392093729,16
https://openalex.org/W4289222860,23
https://openalex.org/W4390115968,32
https://openalex.org/W3207892472,19
https://openalex.org/W4362657363,30
https://openalex.org/W4396834300,53
https://openalex.org/W4391462276,0
https://openalex.org/W4392356732,8
https://openalex.org/W4393994041,18
https://openalex.org/W4381158148,5
https://openalex.org/W4221071713,0
https://openalex.org/W4206332293,13
https://openalex.org/W4292260401,0
https://openalex.org/W4224937272,18
https://openalex.org/W4283079858,1
https://openalex.org/W4391133659,0
https://openalex.org/W3197781605,15
https://openalex.org/W4311669611,22
https://openalex.org/W4386737504,31
https://openalex.org/W3216185689,21
https://openalex.org/W4401378780,1
https://openalex.org/W4399445689,12
https://openalex.org/W3121364824,14
https://openalex.org/W4406907746,0
https://openalex.org/W3206713482,11
https://openalex.org/W4399485296,1
https://openalex.org/W4311697100,14
https://openalex.org/W4283809090,48
https://openalex.org/W3122449323,28
https://openalex.org/W3137440306,53
https://openalex.org/W4394847029,19
https://openalex.org/W4214858897,23
https://openalex.org/W4404647456,7
https://openalex.org/W4225265334,21
https://openalex.org/W4296371100,12
https://openalex.org/W4400251454,15
https://openalex.org/W4379967048,132
https://openalex.org/W4213153777,0
https://openalex.org/W4296777284,18
https://openalex.org/W3204568598,11
https://openalex.org/W4382196489,22
https://openalex.org/W4220803052,0
https://openalex.org/W4312098638,0
https://openalex.org/W4400783581,4
https://openalex.org/W3120354598,12
https://openalex.org/W4385950329,1
https://openalex.org/W4394725115,1
https://openalex.org/W4396933591,65
https://openalex.org/W4388454551,49
https://openalex.org/W4381597876,20
https://openalex.org/W3186096303,35
https://openalex.org/W4360609445,19
https://openalex.org/W4381149785,0
https://openalex.org/W3181448640,26
https://openalex.org/W3120567175,28
https://openalex.org/W3195172620,9
https://openalex.org/W4379517458,1
https://openalex.org/W3209458946,1
https://openalex.org/W4405005859,75
https://openalex.org/W4408158820,68
https://openalex.org/W4200046687,5
https://openalex.org/W4311472025,1
https://openalex.org/W4225368563,25
https://openalex.org/W3184214455,29
https://openalex.org/W4386215956,0
https://openalex.org/W3129645128,14
https://openalex.org/W4225162707,5
https://openalex.org/W4214664571,0
https://openalex.org/W4293101519,43
https://openalex.org/W4312154376,0
https://openalex.org/W4240855459,0
https://openalex.org/W3133580045,8
https://openalex.org/W4283699923,12
https://openalex.org/W4205798698,7
https://openalex.org/W4406847524,49
https://openalex.org/W3127953389,9
https://openalex.org/W4293428634,31
https://openalex.org/W4283703145,17
https://openalex.org/W3196875563,9
https://openalex.org/W3192279199,25
https://openalex.org/W4391282685,13
https://openalex.org/W4393103821,20
https://openalex.org/W4360617079,14
https://openalex.org/W4385305398,1
https://openalex.org/W4386738088,0
https://openalex.org/W4210384086,3
https://openalex.org/W3157783797,12
https://openalex.org/W4390511623,37
https://openalex.org/W4225416539,0
https://openalex.org/W4390754364,3
https://openalex.org/W4312116670,106
https://openalex.org/W4322765128,1
https://openalex.org/W4392191466,0
https://openalex.org/W3156623101,0
https://openalex.org/W3211007166,7
https://openalex.org/W4400947048,180
https://openalex.org/W4295074135,31
https://openalex.org/W4281612746,7
https://openalex.org/W4206081448,2
https://openalex.org/W4225483617,16
https://openalex.org/W4404975639,33
https://openalex.org/W3158066971,19
https://openalex.org/W4391216169,32
https://openalex.org/W4210696996,0
https://openalex.org/W4316088458,38
https://openalex.org/W4361207805,13
https://openalex.org/W3178462787,39
https://openalex.org/W4223561498,6
https://openalex.org/W4379799051,9
https://openalex.org/W3210996475,7
https://openalex.org/W4390745841,11
https://openalex.org/W3130546365,30
https://openalex.org/W4281715634,19
https://openalex.org/W4298142907,1
https://openalex.org/W3185408439,9
https://openalex.org/W4281771318,9
https://openalex.org/W3176286738,3
https://openalex.org/W4360609343,10
https://openalex.org/W4200545587,17
https://openalex.org/W4390828759,18
https://openalex.org/W4391275655,30
https://openalex.org/W3210657538,7
https://openalex.org/W4399997346,21
https://openalex.org/W4390725492,19
https://openalex.org/W4400430200,12
https://openalex.org/W3185411461,11
https://openalex.org/W4282966778,26
https://openalex.org/W4385659887,7
https://openalex.org/W3214114520,9
https://openalex.org/W4392857306,26
https://openalex.org/W4323045281,13
https://openalex.org/W4304166037,2
https://openalex.org/W4284682126,0
https://openalex.org/W4315796734,9
https://openalex.org/W4384568997,1
https://openalex.org/W4283219980,4
https://openalex.org/W3127389932,23
https://openalex.org/W4394841602,35
https://openalex.org/W4307779137,3
https://openalex.org/W3216118967,11
https://openalex.org/W4388572377,17
https://openalex.org/W4387671771,41
https://openalex.org/W3215626818,13
https://openalex.org/W4391564078,25
https://openalex.org/W4404435977,55
https://openalex.org/W3119187342,13
https://openalex.org/W4379769139,14
https://openalex.org/W4389726916,13
https://openalex.org/W4385938063,55
https://openalex.org/W4200316628,4
https://openalex.org/W3183390415,8
https://openalex.org/W3155501528,1
https://openalex.org/W4319227741,0
https://openalex.org/W4404229632,0
https://openalex.org/W4284887730,1
https://openalex.org/W4306291377,4
https://openalex.org/W4397042118,24
https://openalex.org/W4388440885,26
https://openalex.org/W4309046011,13
https://openalex.org/W4400259189,5
https://openalex.org/W4207017416,0
https://openalex.org/W4205651143,0
https://openalex.org/W4220703029,20
https://openalex.org/W4388567703,1
https://openalex.org/W4386910314,0
https://openalex.org/W4223929091,25
https://openalex.org/W3183465155,9
https://openalex.org/W4226391413,3
https://openalex.org/W4390469753,1
https://openalex.org/W3193543107,4
https://openalex.org/W3126704164,13
https://openalex.org/W4387397279,27
https://openalex.org/W4388652865,15
https://openalex.org/W4386935508,20
https://openalex.org/W4212981718,3
https://openalex.org/W4200449304,21
https://openalex.org/W4384820380,10
https://openalex.org/W4309866800,0
https://openalex.org/W4318617687,0
https://openalex.org/W3164144777,17
https://openalex.org/W4391974684,15
https://openalex.org/W3131290635,23
https://openalex.org/W4391457159,0
https://openalex.org/W4385493126,1
https://openalex.org/W4387849990,29
https://openalex.org/W4285498092,0
https://openalex.org/W4391034791,0
https://openalex.org/W4282913339,11
https://openalex.org/W4366351787,0
https://openalex.org/W3211955602,5
https://openalex.org/W4210667546,2
https://openalex.org/W3196107865,9
https://openalex.org/W3119189735,5
https://openalex.org/W3146998028,4
https://openalex.org/W4214607631,15
https://openalex.org/W4328049640,0
https://openalex.org/W4286628214,22
https://openalex.org/W4375858939,0
https://openalex.org/W4299833521,3
https://openalex.org/W4399605188,3
https://openalex.org/W4233521702,0
https://openalex.org/W4292369529,13
https://openalex.org/W4283164338,7
https://openalex.org/W4200273724,0
https://openalex.org/W4294311192,8
https://openalex.org/W4220745902,4
https://openalex.org/W4385335671,8
https://openalex.org/W4210362844,18
https://openalex.org/W4200522208,42
https://openalex.org/W4385283578,13
https://openalex.org/W3200326840,9
https://openalex.org/W4220748072,17
https://openalex.org/W4404931441,38
https://openalex.org/W4214603090,13
https://openalex.org/W4361274226,36
https://openalex.org/W3127380049,10
https://openalex.org/W3194359733,3
https://openalex.org/W4284690202,17
https://openalex.org/W4321371725,0
https://openalex.org/W4313250611,7
https://openalex.org/W4205440995,14
https://openalex.org/W4289933626,19
https://openalex.org/W4366963395,3
https://openalex.org/W4380358513,17
https://openalex.org/W4376134319,10
https://openalex.org/W4200181548,10
https://openalex.org/W3138740800,11
https://openalex.org/W4212979177,17
https://openalex.org/W4387212857,6
https://openalex.org/W4312138081,7
https://openalex.org/W4408723194,12
https://openalex.org/W4390663691,4
https://openalex.org/W3196237137,9
https://openalex.org/W4401031568,3
https://openalex.org/W4396553902,0
https://openalex.org/W4386387224,25
https://openalex.org/W3204127251,0
https://openalex.org/W4404258178,6
https://openalex.org/W4401697293,16
https://openalex.org/W4285593452,15
https://openalex.org/W4200455749,9
https://openalex.org/W3214658666,9
https://openalex.org/W4243734727,0
https://openalex.org/W4200510042,5
https://openalex.org/W4392916972,12
https://openalex.org/W4224951257,22
https://openalex.org/W4390954649,20
https://openalex.org/W4392593404,30
https://openalex.org/W4323036988,2
https://openalex.org/W4296037048,46
https://openalex.org/W4282541680,6
https://openalex.org/W3213122715,17
https://openalex.org/W4392502908,1
https://openalex.org/W3126404972,5
https://openalex.org/W4292324130,41
https://openalex.org/W4283690648,3
https://openalex.org/W4210713569,0
https://openalex.org/W3164107399,31
https://openalex.org/W3185272601,13
https://openalex.org/W4379650055,10
https://openalex.org/W4385429958,2
https://openalex.org/W3160464791,27
https://openalex.org/W4367155764,2
https://openalex.org/W4224912051,6
https://openalex.org/W4388917671,1
https://openalex.org/W4313534891,1
https://openalex.org/W3207348123,2
https://openalex.org/W4280566584,27
https://openalex.org/W4389462776,6
